signal_date,canonical_ts_code,industry_code,total_mv_cny,universe_eligible,bm_proxy,bm_proxy_winsorized,bm_proxy_z,momentum_12_1,momentum_12_1_winsorized,momentum_12_1_z,lowvol_60,lowvol_60_winsorized,lowvol_60_z,next_month_return,sample_scope
2020-01-31,SYN0014,IND4,3625000000,True,0.6992547065469032,0.6992547065469032,-0.37098446590999,0.18547243134508282,0.18547243134508282,0.2626667668302427,-0.1684026719505051,-0.1684026719505051,-1.5303821126172537,0.005418533221642656,fully_synthetic_software_demo
2020-01-31,SYN0015,IND5,3750000000,True,0.7502144257524,0.7502144257524,0.004368598119921341,0.021792210291808306,0.021792210291808306,0.03370755464529201,-0.12437722626971995,-0.12437722626971995,1.0597555554459483,0.003338050441603009,fully_synthetic_software_demo
2020-01-31,SYN0016,IND1,3875000000,True,0.8001279618740493,0.8001279618740493,0.3720158107012621,-0.12379843788858791,-0.12379843788858791,-0.16994759619929425,-0.12992926649962777,-0.12992926649962777,0.7331138074360489,0.009909962863410973,fully_synthetic_software_demo
2020-01-31,SYN0017,IND2,4000000000,True,0.7920492137806728,0.7920492137806728,0.3125103248459244,-0.5178380984727148,-0.5178380984727148,-0.7211382634430943,-0.1289891325157365,-0.1289891325157365,0.7884244671476875,0.010768632347246752,fully_synthetic_software_demo
2020-01-31,SYN0018,IND3,4125000000,False,0.8390235432843302,0.8390235432843302,0.6585082774415218,-0.6526812257858908,-0.6526812257858908,-0.9097595641690451,-0.13660398729562773,-0.13660398729562773,0.3404216838201419,0.0008697549308513859,fully_synthetic_software_demo
2020-01-31,SYN0019,IND4,4250000000,True,0.9311534414179226,0.9311534414179226,1.3371077692039763,-0.6653766141694819,-0.6653766141694819,-0.9275181308668681,-0.14811699552593166,-0.14811699552593166,-0.3369201540399325,-0.003107823321433608,fully_synthetic_software_demo
2020-01-31,SYN0020,IND5,4375000000,True,0.9691918204216385,0.9691918204216385,1.617286355985431,-0.9963050994595575,-0.9963050994595575,-1.390427606391791,-0.16675629633533298,-0.16675629633533298,-1.4335213215293583,0.012352577598473052,fully_synthetic_software_demo
2020-01-31,SYN0021,IND1,4500000000,True,0.5342369550562431,0.5342369550562431,-1.5864526750571188,-0.9651223185452914,-0.9651223185452914,-1.346808500149611,-0.16163171889923558,-0.16163171889923558,-1.1320283815967647,0.0037079034508309787,fully_synthetic_software_demo
2020-01-31,SYN0022,IND2,4625000000,True,0.57629942194405,0.57629942194405,-1.2766339383539544,-0.9423310688198361,-0.9423310688198361,-1.3149276378910473,-0.12106637696706199,-0.12106637696706199,1.2545418968330146,-0.006593275915990627,fully_synthetic_software_demo
2020-01-31,SYN0023,IND3,4750000000,True,0.6525039255486511,0.6525039255486511,-0.7153358314016678,-1.069071056015085,-1.069071056015085,-1.4922141019110955,-0.13225038379116671,-0.13225038379116671,0.596556113678691,-0.009514404604547715,fully_synthetic_software_demo
2020-01-31,SYN0024,IND4,4875000000,True,0.6780805722302521,0.6780805722302521,-0.5269463965848085,-0.9688179032551835,-0.9688179032551835,-1.351977958977897,-0.13969282011963888,-0.13969282011963888,0.15869718054468437,-0.0024121632659406343,fully_synthetic_software_demo
2020-01-31,SYN0025,IND5,5000000000,True,0.758415102160398,0.758415102160398,0.06477216911384873,-0.8834547901163937,-0.8834547901163937,-1.2325703053949346,-0.14443859070564516,-0.14443859070564516,-0.12050951387308868,0.004358665538031781,fully_synthetic_software_demo
2020-01-31,SYN0026,IND1,5125000000,True,0.7724833590480403,0.7724833590480403,0.16839446944565412,-0.7068815871340123,-0.7068815871340123,-0.9855761286540505,-0.15788437009295686,-0.15788437009295686,-0.9115615777195144,0.006463057276669949,fully_synthetic_software_demo
2020-01-31,SYN0027,IND2,5250000000,True,0.8272031537533302,0.8272031537533302,0.5714430522467696,-0.5287967940257149,-0.5287967940257149,-0.7364675089942289,-0.15458844547702175,-0.15458844547702175,-0.7176532965693658,-0.006981908474275605,fully_synthetic_software_demo
2020-01-31,SYN0028,IND3,5375000000,True,0.8759070439575497,0.8759070439575497,0.9301803982005571,-0.2022187518453604,-0.2022187518453604,-0.2796435215059636,-0.1694388677212632,-0.1694388677212632,-1.5913443506099914,0.0017395946195374124,fully_synthetic_software_demo
2020-01-31,SYN0029,IND4,5500000000,True,0.8867513167615774,0.8867513167615774,1.010055858419517,-0.03629932551271337,-0.03629932551271337,-0.047552063571426266,-0.12159452358503318,-0.12159452358503318,1.2234695833489873,0.0008030391974682945,fully_synthetic_software_demo
2020-01-31,SYN0030,IND5,5625000000,True,0.9764027481799212,0.9764027481799212,1.6703997536015973,0.2790389482528117,0.2790389482528117,0.39354950794720867,-0.13348985405826458,-0.13348985405826458,0.523634679775849,0.01436765922519161,fully_synthetic_software_demo
2020-02-28,SYN0001,IND1,2000000000,False,0.5215758408486066,0.5215758408486066,-1.6431544107880705,0.43186579953660653,0.43186579953660653,0.5808418669714513,-0.11481118087481856,-0.11481118087481856,1.7176008059488548,0.00982727957728991,fully_synthetic_software_demo
2020-02-28,SYN0002,IND2,2125000000,True,0.5949678267647157,0.5949678267647157,-1.1139294300657647,0.554873664074258,0.554873664074258,0.7508739457529412,-0.1305737794062556,-0.1305737794062556,0.7917628548170372,0.007262161953922807,fully_synthetic_software_demo
2020-02-28,SYN0003,IND3,2250000000,True,0.6213163546410233,0.6213163546410233,-0.9239318576695211,0.71561832709819,0.71561832709819,0.9730690818909504,-0.14086181975541326,-0.14086181975541326,0.18748062438220556,-0.004638333262198644,fully_synthetic_software_demo
2020-02-28,SYN0004,IND4,2375000000,True,0.6983199272645558,0.6983199272645558,-0.36866395302636823,0.7953445403268209,0.7953445403268209,1.0832735295463365,-0.14310653755229422,-0.14310653755229422,0.055634030574177984,0.01695649489615724,fully_synthetic_software_demo
2020-02-28,SYN0005,IND5,2500000000,True,0.7480959877753812,0.7480959877753812,-0.009731920659986437,1.071339083759907,1.071339083759907,1.464776989741044,-0.15883075768750335,-0.15883075768750335,-0.8679497125563056,-0.0050199687155040645,fully_synthetic_software_demo
2020-02-28,SYN0006,IND1,2625000000,True,0.804793854435505,0.804793854435505,0.39911281920709163,0.9842184515649479,0.9842184515649479,1.3443513384825236,-0.16581175683449667,-0.16581175683449667,-1.2779883197196398,0.0007435847227378473,fully_synthetic_software_demo
2020-02-28,SYN0007,IND2,2750000000,True,0.8407424997709148,0.8407424997709148,0.6583362330055917,0.9288181175355037,0.9288181175355037,1.2677722189634462,-0.16312130481979797,-0.16312130481979797,-1.1199609122500402,0.002393627871095781,fully_synthetic_software_demo
2020-02-28,SYN0008,IND3,2875000000,True,0.8767960989081316,0.8767960989081316,0.9183164620482193,0.8798173227668069,0.8798173227668069,1.200039094518249,-0.12697934468423894,-0.12697934468423894,1.0028869326061065,0.02097598416686833,fully_synthetic_software_demo
2020-02-28,SYN0009,IND4,3000000000,True,0.930134123970799,0.930134123970799,1.3029335961018187,0.864031011210624,0.864031011210624,1.178217893245639,-0.1297068915022211,-0.1297068915022211,0.8426807107360073,0.019090240643957167,fully_synthetic_software_demo
2020-02-28,SYN0010,IND5,3125000000,True,0.9554673149183456,0.9554673149183456,1.485609637954327,0.6816771648194451,0.6816771648194451,0.9261526802429207,-0.14284488922145558,-0.14284488922145558,0.0710023059291311,-0.0025090724961505263,fully_synthetic_software_demo
2020-02-28,SYN0011,IND1,3250000000,True,0.5257970231987724,0.5257970231987724,-1.6127157311419666,0.4962446004548332,0.4962446004548332,0.6698317977431962,-0.1490050608437216,-0.1490050608437216,-0.2908238651811956,-0.006591048074420951,fully_synthetic_software_demo
2020-02-28,SYN0012,IND2,3375000000,True,0.6046178813597191,0.6046178813597191,-1.044343495126663,0.16457281653170375,0.16457281653170375,0.2113664540386644,-0.15954828449574582,-0.15954828449574582,-0.9100946386419664,0.010969327614601211,fully_synthetic_software_demo
2020-02-28,SYN0013,IND3,3500000000,True,0.6128465668645922,0.6128465668645922,-0.9850069630335788,-0.03626068336972084,-0.03626068336972084,-0.06624292976418164,-0.15917532869784753,-0.15917532869784753,-0.8881885657885459,0.009827092369691568,fully_synthetic_software_demo
2020-02-28,SYN0014,IND4,3625000000,True,0.6582754672033259,0.6582754672033259,-0.6574220284402664,-0.3088735787092647,-0.3088735787092647,-0.443071984324634,-0.1719100916749038,-0.1719100916749038,-1.636182422214716,-0.012371937649933603,fully_synthetic_software_demo
2020-02-28,SYN0015,IND5,3750000000,True,0.7088414290567205,0.7088414290567205,-0.2927940673212332,-0.33444870151155626,-0.33444870151155626,-0.47842412470614976,-0.11993857351862515,-0.11993857351862515,1.416436331669914,-0.0006730643924503423,fully_synthetic_software_demo
2020-02-28,SYN0016,IND1,3875000000,True,0.7820414530727536,0.7820414530727536,0.23504668824897973,-0.7012011168696152,-0.7012011168696152,-0.9853809425962411,-0.12889032905170827,-0.12889032905170827,0.8906426317762582,0.0006743753782583973,fully_synthetic_software_demo
2020-02-28,SYN0017,IND2,4000000000,True,0.8190442050891024,0.8190442050891024,0.5018711988284942,-0.7663553995463327,-0.7663553995463327,-1.0754428111335015,-0.14197856620697422,-0.14197856620697422,0.12188698228158025,0.0031431881417518506,fully_synthetic_software_demo
2020-02-28,SYN0018,IND3,4125000000,False,0.8512982338291631,0.8512982338291631,0.7344529654220139,-0.8707275440524688,-0.8707275440524688,-1.2197149905097098,-0.14947680007612846,-0.14947680007612846,-0.3185321192186887,0.013100277582282556,fully_synthetic_software_demo
2020-02-28,SYN0019,IND4,4250000000,True,0.8921081301019752,0.8921081301019752,1.028730553072326,-0.8748806462255185,-0.8748806462255185,-1.2254557665042352,-0.15826799281149329,-0.15826799281149329,-0.8348949418765244,0.0004690452670167498,fully_synthetic_software_demo
2020-02-28,SYN0020,IND5,4375000000,True,0.9604235955813124,0.9604235955813124,1.5213490651625126,-1.0430573755302661,-1.0430573755302661,-1.457924145610234,-0.15388144717605676,-0.15388144717605676,-0.5772451377811513,-0.0045349093841464926,fully_synthetic_software_demo
2020-02-28,SYN0021,IND1,4500000000,True,0.5432353282918777,0.5432353282918777,-1.4869692131600534,-1.0920023212369787,-1.0920023212369787,-1.5255800706654339,-0.16327496562988342,-0.16327496562988342,-1.1289863917288856,-0.01548708682536698,fully_synthetic_software_demo
2020-02-28,SYN0022,IND2,4625000000,True,0.5883573513298695,0.5883573513298695,-1.1615971514239336,-1.0354797563182432,-1.0354797563182432,-1.447449706827985,-0.12469505685853557,-0.12469505685853557,1.1370577265983928,0.011833743620251197,fully_synthetic_software_demo
2020-02-28,SYN0023,IND3,4750000000,True,0.6168494033920882,0.6168494033920882,-0.956142761341039,-0.8646817775445296,-0.8646817775445296,-1.2113580106447537,-0.12092561720366653,-0.12092561720366653,1.3584609603367082,0.010556929673636365,fully_synthetic_software_demo
2020-02-28,SYN0024,IND4,4875000000,True,0.6784893029768084,0.6784893029768084,-0.511661333808387,-0.6343732344090245,-0.6343732344090245,-0.893005680103482,-0.1367444367717999,-0.1367444367717999,0.42932078912223,0.007690267067782231,fully_synthetic_software_demo
2020-02-28,SYN0025,IND5,5000000000,True,0.7213527222428079,0.7213527222428079,-0.20257592139469188,-0.5123232263405534,-0.5123232263405534,-0.7242976331409429,-0.14970482883694786,-0.14970482883694786,-0.33192570278900574,0.006096330696937345,fully_synthetic_software_demo
2020-02-28,SYN0026,IND1,5125000000,True,0.7905800638603796,0.7905800638603796,0.29661807200526485,-0.33924662325312416,-0.33924662325312416,-0.4850562259186701,-0.14836547691849863,-0.14836547691849863,-0.2532570217623092,0.010391244957242127,fully_synthetic_software_demo
2020-02-28,SYN0027,IND2,5250000000,True,0.7986601665560081,0.7986601665560081,0.3548831828337983,0.04769248080314114,0.04769248080314114,0.04980437402610631,-0.16151313827285843,-0.16151313827285843,-1.0255030334981479,0.0075340354244523774,fully_synthetic_software_demo
2020-02-28,SYN0028,IND3,5375000000,True,0.8779811904142537,0.8779811904142537,0.9268620821408345,0.07897592951944887,0.07897592951944887,0.09304705478217934,-0.1662028133304475,-0.1662028133304475,-1.3009575620222857,0.0068876677180669844,fully_synthetic_software_demo
2020-02-28,SYN0029,IND4,5500000000,True,0.9020186478953877,0.9020186478953877,1.100194671704597,0.4044613487888153,0.4044613487888153,0.5429610717391624,-0.1128432229444101,-0.1128432229444101,1.83319152752748,0.014248472136183965,fully_synthetic_software_demo
2020-02-28,SYN0030,IND5,5625000000,True,0.9583398088739953,0.9583398088739953,1.506323010665638,0.6642227123708282,0.6642227123708282,0.9020256307653438,-0.12862128793288508,-0.12862128793288508,0.9064451327233387,0.00169342527168765,fully_synthetic_software_demo
2020-03-31,SYN0001,IND1,2000000000,False,0.5447426531633424,0.5447426531633424,-1.5174429972237014,0.8021933059489513,0.8021933059489513,1.0191026120979636,-0.11530334394714375,-0.11530334394714375,1.6867943734174762,0.00939095967456168,fully_synthetic_software_demo
2020-03-31,SYN0002,IND2,2125000000,True,0.5878033795495592,0.5878033795495592,-1.2024793690533866,0.9188313353814257,0.9188313353814257,1.177292372547397,-0.1296292082719399,-0.1296292082719399,0.8217083088976203,-0.002243503005898961,fully_synthetic_software_demo
2020-03-31,SYN0003,IND3,2250000000,True,0.6441906151788817,0.6441906151788817,-0.7900402439672253,1.0262252475217597,1.0262252475217597,1.3229448438542977,-0.13762028405600338,-0.13762028405600338,0.3391567403091923,0.006885157400004454,fully_synthetic_software_demo
2020-03-31,SYN0004,IND4,2375000000,True,0.6620886212634901,0.6620886212634901,-0.6591269638970811,0.9449547145277369,0.9449547145277369,1.2127220785308739,-0.13801760235674296,-0.13801760235674296,0.315164154776074,0.014679771098884893,fully_synthetic_software_demo
2020-03-31,SYN0005,IND5,2500000000,True,0.7158295794815829,0.7158295794815829,-0.2660437857383001,0.879869697660763,0.879869697660763,1.1244508407782288,-0.14501158790703406,-0.14501158790703406,-0.10717681522303679,0.016543598019790298,fully_synthetic_software_demo
2020-03-31,SYN0006,IND1,2625000000,True,0.7965410575748861,0.7965410575748861,0.32431272026324887,0.9927017038130138,0.9927017038130138,1.2774787006546413,-0.15351835137778955,-0.15351835137778955,-0.6208688596171436,0.010186934846397823,fully_synthetic_software_demo
2020-03-31,SYN0007,IND2,2750000000,True,0.8187258998557936,0.8187258998557936,0.48658166000452996,0.7893782075729594,0.7893782075729594,1.0017221972187178,-0.1609368772249197,-0.1609368772249197,-1.0688462510073815,-0.003328809740585836,fully_synthetic_software_demo
2020-03-31,SYN0008,IND3,2875000000,True,0.840282756525482,0.840282756525482,0.64425725812927,0.6660105636475693,0.6660105636475693,0.8344054298253984,-0.11951546924056658,-0.11951546924056658,1.4324396754573205,0.011953269681386516,fully_synthetic_software_demo
2020-03-31,SYN0009,IND4,3000000000,True,0.9196497354079812,0.9196497354079812,1.224779551263418,0.403441685930111,0.403441685930111,0.4782976657479226,-0.1280401707757975,-0.1280401707757975,0.9176644175655622,0.0021455438385569762,fully_synthetic_software_demo
2020-03-31,SYN0010,IND5,3125000000,True,0.964281802900202,0.964281802900202,1.5512366059821199,0.34223062280775784,0.34223062280775784,0.39528045893043284,-0.13837967805549836,-0.13837967805549836,0.293299739883324,0.006118229787341884,fully_synthetic_software_demo
2020-03-31,SYN0011,IND1,3250000000,True,0.5308432213427692,0.5308432213427692,-1.6191090823809395,0.11558979206033143,0.11558979206033143,0.08789993391262975,-0.13826169394978002,-0.13826169394978002,0.3004243645047584,-0.006708403712934493,fully_synthetic_software_demo
2020-03-31,SYN0012,IND2,3375000000,True,0.5727505305480941,0.5727505305480941,-1.3125820155642198,-0.2964703102416578,-0.2964703102416578,-0.470954576842438,-0.1498915210464773,-0.1498915210464773,-0.40185796387903905,-0.0039091378239471735,fully_synthetic_software_demo
2020-03-31,SYN0013,IND3,3500000000,True,0.6103696577641288,0.6103696577641288,-1.0374204520947399,-0.3602372002337706,-0.3602372002337706,-0.5574381114283643,-0.15264778409530608,-0.15264778409530608,-0.5682985150132353,-0.0016974559993747692,fully_synthetic_software_demo
2020-03-31,SYN0014,IND4,3625000000,True,0.7060582723039884,0.7060582723039884,-0.33751509193546836,-0.6970891030940344,-0.6970891030940344,-1.0142918672717811,-0.17528810222670593,-0.17528810222670593,-1.9354637531950456,0.003190967327833993,fully_synthetic_software_demo
2020-03-31,SYN0015,IND5,3750000000,True,0.7443043738080356,0.7443043738080356,-0.057767584077806286,-0.6398897208982446,-0.6398897208982446,-0.9367154832104749,-0.12480762890965418,-0.12480762890965418,1.1128656883564176,9.608655758290563e-05,fully_synthetic_software_demo
2020-03-31,SYN0016,IND1,3875000000,True,0.7957649467927818,0.7957649467927818,0.31863593103305277,-0.7858513395802145,-0.7858513395802145,-1.1346752190398572,-0.12264505723821977,-0.12264505723821977,1.243455408743843,0.0070777878758438734,fully_synthetic_software_demo
2020-03-31,SYN0017,IND2,4000000000,True,0.8208101088408017,0.8208101088408017,0.5018264103576838,-1.0258612397330167,-1.0258612397330167,-1.460187479452698,-0.13106018080095283,-0.13106018080095283,0.7352971601184749,-0.004633619045505705,fully_synthetic_software_demo
2020-03-31,SYN0018,IND3,4125000000,False,0.8675755504958277,0.8675755504958277,0.843887829492704,-1.082877598054046,-1.082877598054046,-1.5375156382735249,-0.14991997042327024,-0.14991997042327024,-0.4035759167264112,-0.005850834288079193,fully_synthetic_software_demo
2020-03-31,SYN0019,IND4,4250000000,True,0.8813748590040242,0.8813748590040242,0.9448215721100666,-0.9373226329408326,-0.9373226329408326,-1.3401074243700575,-0.15285906232721766,-0.15285906232721766,-0.581056827532414,0.010689595866524595,fully_synthetic_software_demo
2020-03-31,SYN0020,IND5,4375000000,True,0.9510676359449415,0.9510676359449415,1.4545828261515654,-0.9327150509746787,-0.9327150509746787,-1.3338584137255576,-0.15736575015516613,-0.15736575015516613,-0.8531990696135007,-0.002478376478786597,fully_synthetic_software_demo
2020-03-31,SYN0021,IND1,4500000000,True,0.5325383487463783,0.5325383487463783,-1.6067102326155407,-0.8194695381024718,-0.8194695381024718,-1.1802697373702289,-0.16938613775327374,-0.16938613775327374,-1.5790659049744562,0.0012093321619378143,fully_synthetic_software_demo
2020-03-31,SYN0022,IND2,4625000000,True,0.600688105393847,0.600688105393847,-1.108235255205932,-0.7409880827092978,-0.7409880827092978,-1.0738296449854676,-0.12790175773422263,-0.12790175773422263,0.926022670212627,-0.0012128479501444644,fully_synthetic_software_demo
2020-03-31,SYN0023,IND3,4750000000,True,0.6487548639349392,0.6487548639349392,-0.7566554762513727,-0.4569546023515762,-0.4569546023515762,-0.6886106179148931,-0.1352298528219188,-0.1352298528219188,0.483506058571286,-0.0038161576165222826,fully_synthetic_software_demo
2020-03-31,SYN0024,IND4,4875000000,True,0.691690902316982,0.691690902316982,-0.4426038667458551,-0.3723995256966762,-0.3723995256966762,-0.573933206217315,-0.14304070537352684,-0.14304070537352684,0.011837505720348408,0.009108898454648497,fully_synthetic_software_demo
2020-03-31,SYN0025,IND5,5000000000,True,0.7563079877063641,0.7563079877063641,0.030031719414280428,-0.15930663319000174,-0.15930663319000174,-0.284927006583061,-0.15116250883163318,-0.15116250883163318,-0.4786082245394169,0.00037629229975520706,fully_synthetic_software_demo
2020-03-31,SYN0026,IND1,5125000000,True,0.7904516937853238,0.7904516937853238,0.2797726422532456,0.23968462141362482,0.23968462141362482,0.25620294300775126,-0.1598629582589991,-0.1598629582589991,-1.0039962488868495,0.01457817036749274,fully_synthetic_software_demo
2020-03-31,SYN0027,IND2,5250000000,True,0.8176255680504442,0.8176255680504442,0.4785333866313485,0.47496573398022024,0.47496573398022024,0.5753018082430665,-0.16671104109805054,-0.16671104109805054,-1.4175266927349746,-0.0051116982667200085,fully_synthetic_software_demo
2020-03-31,SYN0028,IND3,5375000000,True,0.8377781798255741,0.8377781798255741,0.6259377677110517,0.5729864207697989,0.5729864207697989,0.7082418882305224,-0.17020106499359178,-0.17020106499359178,-1.6282763528199329,-0.00026227472531161486,fully_synthetic_software_demo
2020-03-31,SYN0029,IND4,5500000000,True,0.9349157135896093,0.9349157135896093,1.3364411110924113,0.8185492714240861,0.8185492714240861,1.0412853107685431,-0.11969753510578993,-0.11969753510578993,1.421445389928813,0.01547871033524863,fully_synthetic_software_demo
2020-03-31,SYN0030,IND5,5625000000,True,0.9802580587407997,0.9802580587407997,1.668093424861573,0.8431761110760194,0.8431761110760194,1.0746853423373317,-0.13318916373986467,-0.13318916373986467,0.6067357392996745,0.010510325736041345,fully_synthetic_software_demo
2020-04-30,SYN0001,IND1,2000000000,False,0.5451428098137387,0.5451428098137387,-1.6415646682647036,0.8888370842841167,0.8888370842841167,1.1660190977010578,-0.12053598884318092,-0.12053598884318092,1.2590888062742778,0.0008434310902922532,fully_synthetic_software_demo
2020-04-30,SYN0002,IND2,2125000000,True,0.6095019437692469,0.6095019437692469,-1.1502282282870913,0.9064229146720026,0.9064229146720026,1.190530213983335,-0.13294307244488385,-0.13294307244488385,0.5288289172671509,0.016851417798527973,fully_synthetic_software_demo
2020-04-30,SYN0003,IND3,2250000000,True,0.6654137158458636,0.6654137158458636,-0.7233814179500269,0.9840103766180346,0.9840103766180346,1.2986715561809696,-0.1415646773667299,-0.1415646773667299,0.02137588032409022,0.0015663182311634995,fully_synthetic_software_demo
2020-04-30,SYN0004,IND4,2375000000,True,0.6985744009863669,0.6985744009863669,-0.470223055138357,0.9724996943939397,0.9724996943939397,1.2826279765341715,-0.14263575653830438,-0.14263575653830438,-0.0416660223551558,0.009987091601193434,fully_synthetic_software_demo
2020-04-30,SYN0005,IND5,2500000000,True,0.7450501139363876,0.7450501139363876,-0.11541387821452351,0.8935111705107197,0.8935111705107197,1.1725338353328147,-0.15756617960628228,-0.15756617960628228,-0.9204453908567507,0.012876369084087926,fully_synthetic_software_demo
2020-04-30,SYN0006,IND1,2625000000,True,0.7781874189469974,0.7781874189469974,0.13756599385182253,0.6576546420019123,0.6576546420019123,0.8437971951684744,-0.15454782332626796,-0.15454782332626796,-0.742790061628157,0.007896002806608175,fully_synthetic_software_demo
2020-04-30,SYN0007,IND2,2750000000,True,0.8450625733732817,0.8450625733732817,0.6481104695043175,0.5671806484498192,0.5671806484498192,0.7176946155595549,-0.161474414124442,-0.161474414124442,-1.1504774432766613,-0.0031998431033821778,fully_synthetic_software_demo
2020-04-30,SYN0008,IND3,2875000000,True,0.844988000437104,0.844988000437104,0.6475411579128101,0.18503658809310344,0.18503658809310344,0.18506253089909358,-0.11391968577603097,-0.11391968577603097,1.6485131785571632,-0.0022976709773380646,fully_synthetic_software_demo
2020-04-30,SYN0009,IND4,3000000000,True,0.9360853684807845,0.9360853684807845,1.3430050921673442,-0.04553503365208375,-0.04553503365208375,-0.13630801045916927,-0.12015915291527995,-0.12015915291527995,1.281268729592042,0.020736017626624012,fully_synthetic_software_demo
2020-04-30,SYN0010,IND5,3125000000,True,0.9256423297878366,0.9256423297878366,1.2632798824171847,-0.19187724213473267,-0.19187724213473267,-0.34027966320491454,-0.14060809262413526,-0.14060809262413526,0.077678835182651,0.0032709177921189077,fully_synthetic_software_demo
2020-04-30,SYN0011,IND1,3250000000,True,0.5770124840981614,0.5770124840981614,-1.3982622596745062,-0.35553175685984356,-0.35553175685984356,-0.5683811944985439,-0.1450952257249229,-0.1450952257249229,-0.18642620556130204,-0.0037338113606773145,fully_synthetic_software_demo
2020-04-30,SYN0012,IND2,3375000000,True,0.6143614266771037,0.6143614266771037,-1.1131295154030896,-0.5194107402603998,-0.5194107402603998,-0.7967955900518763,-0.14692328254398573,-0.14692328254398573,-0.2940225281656184,0.001348308411152117,fully_synthetic_software_demo
2020-04-30,SYN0013,IND3,3500000000,True,0.6448263092656866,0.6448263092656866,-0.8805516972217868,-0.781101986978141,-0.781101986978141,-1.1615406397238648,-0.1631855859986121,-0.1631855859986121,-1.2511941163497813,-0.008198080151474472,fully_synthetic_software_demo
2020-04-30,SYN0014,IND4,3625000000,True,0.6877192030253851,0.6877192030253851,-0.5530948092096305,-0.821625736091133,-0.821625736091133,-1.2180226087178676,-0.16012492290377436,-0.16012492290377436,-1.0710486797850076,-0.006801771564229444,fully_synthetic_software_demo
